text,label
沈阳丁香湖精彩上演全国电动冲浪板联赛,2
沙滩排球比赛19日在象山半边山开打,1
翼装飞行世锦赛上演“人箭”穿靶 张树鹏获季军,2
中国队3：0横扫墨西哥队  两连胜升至A组第一,2
短道速滑——中国杯精英联赛（呼和浩特站）第三日赛况,1
廖桂芳包揽三金  创两项世界纪录,2
周冠宇续约阿尔法·罗密欧车队继续征战F12024赛季,2
丁俊晖憾负  范争一成八强中国“独苗”,0
女足国脚张琳艳租借加盟英超热刺队,2
中国女篮稳居世界排名第二,2
前世界头号女单哈勒普因兴奋剂被禁赛四年,0
加油！山西11名运动员出征杭州亚运会,2
“超级杯”全国气排球北部赛区联赛圆满落幕,2
2023长治环漳泽湖马拉松赛9月17日开赛,1
中国杯短道速滑精英联赛（呼和浩特站）开赛,1
山西吕梁籍“小雄狮”蔡雄雄的格斗之旅,2
杭州亚运会中国体育代表团在京成立,2
环巴松措山地自行车越野竞速赛完赛,1
丁俊晖6:2战胜斯佳辉赢下“中国德比”,2
中国女排奥运资格赛名单揭晓,2
第二十三届“三晋友谊杯”乒乓球赛晋城收官,1
创造多项历史  德约科维奇问鼎冠军,2
德国力克塞尔维亚全胜战绩勇夺队史世界杯首冠,2
中国女子高尔夫选手殷若宁世界排名上升至第一位,2
赛艇世锦赛收官  中国队获五席奥运资格,2
乒乓球——亚锦赛：王曼昱/陈梦夺得女双冠军,2
“凡尘”“梁王”双打夺冠  陆光祖获男单亚军,2
国乒包揽7金5银3铜  马龙、王曼昱单打称王,2
马丁斯担任山西竹叶青酒女篮新赛季主教练,2
摇滚马拉松系列赛时隔4年再次在中国举办,2
梅西第16次入围 C罗连续入选纪录中断,2
2023国际高桥极限运动邀请赛举行,2
世预赛南美区开赛 10支队伍7名阿根廷籍主教练,1
山西省第十二届残疾人运动会大同开幕,2
山西队86：65战胜贵州队 主场氛围十足,2
蒋健任CBA公司总经理,1
祝贺！国乒女团获亚锦赛冠军,2
郑钦文首进大满贯赛八强 阿尔卡拉斯约战兹维列夫,2
中国队战平韩国队晋级半决赛,1
中国女排时隔八年再进决赛 将与泰国队争冠,2
国乒男、女团晋级半决赛,2
脚踩“风火轮”挑战马拉松,2
杭州亚运会篮球项目中国队名单公布,2
杭州亚运会火炬正式交付  8日起在浙江11市传递,2
中国选手韩林杉和杨如意分别获得银牌铜牌,2
最差战绩 巨大差距 提高自身 别无捷径,0
中国队83：76战胜安哥拉队  取下世界杯首胜,2
男排奥运资格赛将于9月底在西安开赛,2
易建联宣布退役  结束21年职业生涯,1
三战全败！中国男篮18分不敌波多黎各,0
杭州亚运会56个可售项目门票均已开售,2
开门红  首日中国4位选手成功晋级,2
中国足协杯官方吉祥物发布,1
中国队不敌南苏丹队遭遇两连败,0
历史突破！中国艺术体操队夺世锦赛1金2银,2
“凡尘”组合夺冠  创造第一个女双三连冠,2
2：0！梅西美职联首秀破门  迈阿密国际终结11轮不胜，摆脱垫底,2
中国代表团总成绩名列第二,2
中国队战胜意大利队夺冠,2
全国559名青少年运动员在汾河劈波斩浪,2
开赛两日，山西队斩获3金1银,2
杭州亚运会、亚残运会举行赛会志愿者出征仪式,2
姚明正式入选国际篮联名人堂,2
亚冠联赛抽签揭晓 武汉三镇进入“死亡之组”,0
英国伦敦获2026年世乒赛团体赛举办权,2
苏翊鸣希望在清华大学“解锁”更多可能,2
陈雨菲、李诗沣晋级16强  “雅思”组合轻松过关,2
中国队官宣世界杯12人大名单,2
国际篮坛群雄逐鹿 中国男篮逆境求生,2
湖北宣恩举办“水上运动会”,2
中国队两战全胜晋级12强,2
中国队5:3逆转击败挪威队 收获两连胜,2
羽毛球世锦赛开赛国羽男单三人闯过首轮,2
速射老将李越宏破世界纪录夺金,2
卡塔尔男足亚洲杯决赛场地公布,1
莱尔斯称雄飞人大战 切普特盖男子万米三连冠,2
2023女足世界杯会被记住的七个故事,2
张伟丽轻取莱莫斯卫冕UFC女子草量级金腰带,2
西班牙力克英格兰，女足世界杯新王诞生,2
内马尔首次以沙特联赛球员身份入选巴西国家队,2
田赛名将挑大梁  竞走期待再夺金,2
曼城点球大战击败塞维利亚  首夺欧洲超级杯冠军,2
山西省跆拳道协会俱乐部联赛收官,1
重磅转会！内马尔加盟利雅得新月  足坛五大联赛的尽头是沙特？,2
韩聪宣布因伤退出米兰奥运周期赛事,0
商竣程将在珠海迎来本土ATP巡回赛首秀,2
“绝杀”！西班牙队首次杀进世界杯决赛,2
杭州亚运会中国体育代表团礼服“星耀”发布,2
山西女篮今日首场对战辽宁女篮,1
杭州亚运会项目调整  取消轮滑项目两个小项,1
西班牙门将凯帕火线加盟皇马,2
内马尔去沙特 姆巴佩重回一线  一夜之间大巴黎的动作太猛了,2
“洋弟子”体验太极文化,2
杭州亚运会21个项目门票开售啦,2
皇马新赛季连遭重创  后防大将米利唐重伤,0
巴萨首战不利客场闷平赫塔菲,0
李凯尔制胜抢断！中国男篮1分险胜新西兰,2
奥尔莫“戴帽”凯恩首秀 拜仁不敌莱比锡,1
中国队收获一张巴黎奥运“门票”,2
千余名“剑客”齐聚晋商故里一决高下,2
山西张壁古堡队2:1力退山西书海路鑫队,2
西藏那曲恰青赛马节开幕,2
杭州亚运会正式发布“亚运元宇宙”,2
中国男篮将在深圳参加男篮世界杯热身赛,1
杭州亚运会体育比赛门票票面设计公布,2
陈芋汐全红婵继续逐梦 全力备战亚运会,2
最大的冷门与止步的“黑马”,1
中国国家综合格斗队在山西集结 即将出征2023年亚洲综合格斗锦标赛,2
践行志愿服务精神 展示大同城市形象,2
世界冠军马晓春 再度来并现场助威,2
用青春致敬未来 成都大运会闭幕,2
珙桐花开 用一城焰火 写下青春随笔,2
陈艺文、杨昊夺冠  中国队8金收官,2
中国队夺冠 张雨霏收获大运第9金,2
今晚开幕 大同准备好了,2
山西运动员梁朝辉斩获两金一银,2
中国队夺得男、女4×100米接力冠军,2
“大宝贝”刘禹彤加盟山西竹叶青酒女篮,2
中国唯一影片《南京！南京！》上榜,2
中国队金牌多点开花 交流活动展现真实中国,2
全红婵207C失误 陈芋汐摘10米台金牌,2
中国男篮世界杯热身赛不敌意大利,0
布冯将担任意大利国家男足领队,2
“数”说2023女足世界杯小组赛,1
西藏日喀则：草原上的赛马,1
45岁布冯宣布退役 结束30年职业生涯,2
中国队再迎丰收日  赛场“庆生”暖人心,2
中国队收官日揽下散打四金,2
中国队无缘反曲弓男、女团体半决赛,0
第十六届省运会8月8日开幕,2
当中国女足，有越来越多男足般的无力感,0
中国选手轻松包揽冠亚军  山西运动员梁朝辉摘银,2
中国队8月1日收获10金  欢笑泪水皆是青春,2
女足世界杯丨小组赛E组：葡萄牙队平美国队,1
中国队不敌英格兰队 首次小组未出线,0
3:2力克日本队!中国女团摘大运会乒乓球首金,2
中国队再添四金领跑金牌榜,2
挑战欧洲冠军  中国女足需要耐心和信心,2
中国队获得击剑世锦赛男花团体银牌,2
山西运动员梁朝辉与搭档摘金,2
中国游泳队5金3银8铜精彩收官世锦赛,2
艺术体操小花绽放省运会,2
成都大运会丨排球——中国队胜德国队,2
大运会中国射击“开张”赢得两枚团体金牌,2
2023年中国生态铁人三项赛（娄烦站）开幕,2
中国霹雳舞再传喜讯  Outbreak赛事夺两项冠军,2
没什么可怕的！中国女足迎世界杯生死战,2
巴黎奥运会倒计时一周年庆祝仪式举行,2
中国队与韩国、泰国同组,1
杭州亚运会运动员报名人数创历届之最,2
杭州亚运会足球比赛抽签出炉,2
中国游泳“黄金一代”首次夺冠,2
踢球吧少年！绿茵场上留下青春记忆,2
省跆拳道协会俱乐部联赛（东南赛区）开赛,1
李冰洁摘铜  覃海洋破亚洲纪录,2
“飞阅”赛事场馆  一起探秘“银色飞碟”,2
向世界展示一场“阳光灿烂”的开幕式,2
张雨霏“封后”夺个人世锦赛首金,2
第十六届省运会乙组足球比赛收官,1
省运会群众体育赛事活动健美操比赛收官,2
郑钦文获职业生涯  巡回赛首冠,2
优势夺金 覃海洋创中国男子蛙泳新纪元,2
“最长寿”游泳世界纪录告破,2
中国篮协宣布李凯尔获得中国国籍,2
首场憾负 中国女足晋级之路变艰难,0
韩国羽毛球公开赛落幕  国羽摘两金一银,2
石浩玙/程文涛世锦赛花游混双自由自选夺金,2
恭喜！孙杨官宣结婚，新娘是太原姑娘,2
《2023中国好声音》开启今夏音乐嘉年华,2
近百名台球高手齐聚太原激情挥杆,2
陈芋汐成就跳水10米台世锦赛三连冠,2
铿锵玫瑰不畏强敌，中国女足向前冲！,2
享受世界杯之旅踢出最好的状态,2
女足世界杯现场观赛人数有望创新高,2
中国花游队世锦赛创历史 跳水队延续夺金势头,2
太原市首届“锦绣杯”篮球系列赛7月22日开幕,1
中国女篮再次集结开启亚运会备战,2
中国女排憾负土耳其队 首摘世联赛银牌,0
“新王”登基 阿尔卡拉斯摘温网男单桂冠,2
山西省第十六届运动会橄榄球比赛收官,1
完胜波兰 中国女排首次冲进世联赛决赛,2
钱德根查干女子76公斤级摘金,2
捷克“黑马”万卓索娃夺温网女单冠军,2
梅西正式加盟迈阿密国际身穿10号球衣,2
周冠宇成为国际特殊奥林匹克全球大使,2
山西“00后”姑娘李亚杰摘银,2
山西省第十六届运动会空手道比赛收官,1
福冈世锦赛，中国“泳军”准备好了！,2
中国队收获女子4×100米接力金牌,2
世界女排联赛总决赛开锣  波兰队和美国队挺进四强,2
德约科维奇逆转晋级四强 女单头号落败,2
王霜归队参加训练  肖裕仪期待世界杯首秀,2
樊振东反超队友王楚钦重回乒乓球男单世界第一,2
德约科维奇晋级男单八强  张帅晋级女双八强,2
中国跳水“梦之队”出征,2
樊振东、孙颖莎分获男、女单打冠军,2
中国乒乓球队杭州亚运会参赛名单公示,2
全国格斗高手云集，捧走三百万奖金,2
他们是电影《八角笼中》现实版“主角”,2
王楚钦/孙颖莎混双夺冠 中国队锁定单打冠军,2
世界男排联赛中国队不敌加拿大队,0
杭州亚运会公众售票 官方网站上线,2
高排位种子纷纷过关 张帅晋级女双第三轮,2
燃！街头篮球盛宴在太原热血开打,2
职业棋手！太原围棋选手杨宽收到段位证书,2
中国女足公布出征2023世界杯23人名单,2
中国羽毛球协会公示杭州亚运会参赛名单,2
恩里克出任“大巴黎”主帅加尔捷遭解雇,1
掌声不息  费德勒“回归”,2
雨袭第二日  高位种子晋级,2
冠军诞生！全国综合格斗锦标赛收官,2
第十六届省运会射箭比赛开赛,1
王楚钦首登男乒世界第一,2
小德开启卫冕之路  王欣瑜首进第二轮,2
东道主澳大利亚公布女足世界杯23人最终名单,1
中国队包揽男子速度冠亚军,2
中国女排世联赛3:2逆转战胜美国队,2
湖南张家界举办自行车速降挑战赛,2
中国队获得U19男篮世界杯第10名,1
孙颖莎爆冷不敌平野美宇无缘女单冠军,0
夺冠！中国女篮灭日本  时隔12年重返亚洲之巅,2
这个夏季，“红灯笼”迎来热血格斗！,2
北京冬奥会徽章展亮相奥林匹克收藏博览会,1
伊斯特本网球赛张之臻闯过首关,2
中国队加时胜韩国队杀入女篮亚洲杯四强,2
第十六届省运会柔力球比赛平遥开赛,1
谢震业男子百米夺冠  冯彬、朱亚明创个人赛季最好成绩,2
中国队惜败于西班牙队  王俊杰取下21分,0
温网种子确定郑钦文列女单第24号种子,2
霍启山当选中国香港足球总会主席,2
中国队大胜新西兰队获小组赛两连胜,2
中国女篮大胜黎巴嫩  小组赛旗开得胜,2
山西《社区食堂》端午“开张”,2
中国队两连败  赵维伦独得25分,0
山西两位射击运动员拿到亚运会入场券,2
中国队逆转战胜德国队迎来联赛第二胜,2
国足2:0击败巴勒斯坦队 斩获两连胜,2
英格兰狂进七球  法国一球小胜,2
山西张壁古堡队迎战福建队  主场上演“大逆转”,2
中国女排不敌意大利遭遇两连败,0
西班牙点球大战胜克罗地亚夺冠,2
澳大利亚公布女足世界杯大名单,1
击剑——亚洲锦标赛：中国选手陈情缘夺冠,2
雅思组合成功卫冕  陈雨菲精准控分完胜马林！,2
中国队再获1金1银1铜,2
中国女排击败加拿大延续连胜势头,2
中国男篮公布18人集训名单,1
诺丁汉网球挑战赛商竣程、布云朝克特过首关,2
吴易昺击败克耶高斯 收获草地巡回赛首胜,2
山西书海路鑫队赢得第四场胜利登顶积分榜,2
朱琳晋级诺丁汉网球赛16强,2
掘金首夺NBA总冠军 约基奇当选总决赛FMVP,2
德约科维奇击败鲁德获个人第23个大满贯冠军,2
女足最新世界排名公布中国队位列第14,1
逆转夺冠！王欣瑜谢淑薇法网女双登顶,2
斯维亚特克苦战三盘击败“黑马”卫冕法网女单冠军,2
曼城力克国米首夺欧冠冠军加冕“三冠王”,2
王欣瑜／谢淑薇夺得法网女双冠军,2
梅西告别欧洲五大联赛加盟美国迈阿密国际,2
“海峡组合”闯进半决赛  斯维亚特克继续一盘不失,2
两位大将同场“三双”  掘金客场大胜热火,2
世台联对打假球中国球员开罚单,0
德约科维奇、阿尔卡拉斯会师半决赛,2
本泽马加盟沙特吉达联合  年薪超2亿欧元,2
中国队3：2击败保加利亚队取得“开门红”,2
高排位种子纷纷晋级“海峡组合”挺进八强,2
中国男足亚运队26人集训名单公布,1
中国男足新一期24人集训名单公布,1
伊布退役结束24年职业生涯,1
中国女篮惜败澳大利亚队无缘奖牌,0
热火客场胜掘金 总比分1:1战平,1
巴库跆拳道世锦赛中国队一银一铜收官,2
中国女排3:0完胜日本队 收获四连胜,2
中国女篮胜德国队 半决赛碰美国队,2
梅西告别战 “大巴黎”主场落败,0
塞维利亚点球大战胜罗马七夺欧罗巴联赛冠军,2
石宇奇首轮出局 遭遇“一轮游”,0
德约科维奇、阿尔卡拉斯晋级32强,2
FIFAOnline 4杭州亚运会国家集训队名单公布,2
三人篮球世界杯 中国女篮迎两连胜,2
篮球名将与特奥小运动员共庆“六一”,2
中、韩平分LG杯世界围棋棋王战八强席位,1
运动过“六一”！“奔跑吧·少年”来到山西,2
女子棒球亚洲杯  中国队排名第六,1
梅德韦杰夫爆冷出局 “小花”王欣瑜闯过首轮,2
中国女排3：2战胜巴西女排,2
二百余名选手一“跤”高下,2
张之臻创历史！中国大陆男单首进法网第二轮,2
国际雪联单板及自由式滑雪大跳台世界杯将在北京举行,2
